run,cycles,instructions,cpi,sp,ra,exception_flag,label
667,848116,848166,0.99,2147501168,2147484452,1,register_fault
668,854111,854417,0.99,2147501168,2147484452,1,register_fault
669,870542,870730,0.99,2147501168,2147484452,1,register_fault
670,872954,873000,0.99,2147501168,2147484452,1,register_fault
671,831427,831831,0.99,2147501168,2147484452,1,register_fault
672,826304,826166,1.00,2147501168,2147484452,1,register_fault
673,882147,882429,0.99,2147501168,2147484452,1,register_fault
674,838931,839279,0.99,2147501168,2147484452,1,register_fault
675,847966,848272,0.99,2147501168,2147484452,1,register_fault
676,832585,832717,0.99,2147501168,2147484452,1,register_fault
677,871075,871379,0.99,2147501168,2147484452,1,register_fault
678,826332,826234,1.00,2147501168,2147484452,1,register_fault
679,857235,857455,0.99,2147501168,2147484452,1,register_fault
680,839029,839499,0.99,2147501168,2147484452,1,register_fault
681,866852,866956,0.99,2147501168,2147484452,1,register_fault
682,835517,835893,0.99,2147501168,2147484452,1,register_fault
683,841134,843310,0.99,2147501168,2147484452,1,register_fault
684,827282,826922,1.00,2147501168,2147484452,1,register_fault
685,826378,826178,1.00,2147501168,2147484452,1,register_fault
686,826244,826054,1.00,2147501168,2147484452,1,register_fault
687,865903,867437,0.99,2147501168,2147484452,1,register_fault
688,891140,890790,1.00,2147501168,2147484452,1,register_fault
689,832724,832682,1.00,2147501168,2147484452,1,register_fault
690,870427,870809,0.99,2147501168,2147484452,1,register_fault
691,826150,825854,1.00,2147501168,2147484452,1,register_fault
692,915868,916172,0.99,2147501168,2147484452,1,register_fault
693,825738,825694,1.00,2147501168,2147484452,1,register_fault
694,901729,902263,0.99,2147501168,2147484452,1,register_fault
695,951393,953499,0.99,2147501168,2147484452,1,register_fault
696,876220,876182,1.00,2147501168,2147484452,1,register_fault
697,855633,855883,0.99,2147501168,2147484452,1,register_fault
698,862027,862247,0.99,2147501168,2147484452,1,register_fault
699,871766,872058,0.99,2147501168,2147484452,1,register_fault
700,832921,832835,1.00,2147501168,2147484452,1,register_fault
701,849788,849956,0.99,2147501168,2147484452,1,register_fault
702,825692,825638,1.00,2147501168,2147484452,1,register_fault
703,843552,843722,0.99,2147501168,2147484452,1,register_fault
704,825856,825860,0.99,2147501168,2147484452,1,register_fault
705,857588,857810,0.99,2147501168,2147484452,1,register_fault
706,826290,826236,1.00,2147501168,2147484452,1,register_fault
707,912714,912918,0.99,2147501168,2147484452,1,register_fault
708,828136,827108,1.00,2147501168,2147484452,1,register_fault
709,831954,831720,1.00,2147501168,2147484452,1,register_fault
710,825726,825650,1.00,2147501168,2147484452,1,register_fault
711,825944,825934,1.00,2147501168,2147484452,1,register_fault
712,826304,826152,1.00,2147501168,2147484452,1,register_fault
713,828742,828796,0.99,2147501168,2147484452,1,register_fault
714,921862,922018,0.99,2147501168,2147484452,1,register_fault
715,825766,825694,1.00,2147501168,2147484452,1,register_fault
716,825394,825382,1.00,2147501168,2147484452,1,register_fault
717,826162,826182,0.99,2147501168,2147484452,1,register_fault
718,826026,825934,1.00,2147501168,2147484452,1,register_fault
719,825704,825742,0.99,2147501168,2147484452,1,register_fault
720,825422,825358,1.00,2147501168,2147484452,1,register_fault
721,825594,825482,1.00,2147501168,2147484452,1,register_fault
722,829056,828926,1.00,2147501168,2147484452,1,register_fault
723,825424,825362,1.00,2147501168,2147484452,1,register_fault
724,825824,825744,1.00,2147501168,2147484452,1,register_fault
725,826116,826026,1.00,2147501168,2147484452,1,register_fault
726,827748,827784,0.99,2147501168,2147484452,1,register_fault
727,826330,826210,1.00,2147501168,2147484452,1,register_fault
728,1065516,1066628,0.99,2147501168,2147484452,1,register_fault
729,831086,830636,1.00,2147501168,2147484452,1,register_fault
730,826122,825986,1.00,2147501168,2147484452,1,register_fault
731,826404,826382,1.00,2147501168,2147484452,1,register_fault
732,843896,843862,1.00,2147501168,2147484452,1,register_fault
733,847198,847120,1.00,2147501168,2147484452,1,register_fault
734,859732,859762,0.99,2147501168,2147484452,1,register_fault
735,864618,864498,1.00,2147501168,2147484452,1,register_fault
736,865122,865004,1.00,2147501168,2147484452,1,register_fault
737,868916,868964,0.99,2147501168,2147484452,1,register_fault
738,875746,875628,1.00,2147501168,2147484452,1,register_fault
739,885990,885918,1.00,2147501168,2147484452,1,register_fault
740,916107,918277,0.99,2147501168,2147484452,1,register_fault
741,908137,908487,0.99,2147501168,2147484452,1,register_fault
742,886666,886430,1.00,2147501168,2147484452,1,register_fault
743,931469,932283,0.99,2147501168,2147484452,1,register_fault
744,887120,886628,1.00,2147501168,2147484452,1,register_fault
745,886526,886548,0.99,2147501168,2147484452,1,register_fault
746,886278,886270,1.00,2147501168,2147484452,1,register_fault
747,890890,890822,1.00,2147501168,2147484452,1,register_fault
748,886590,886516,1.00,2147501168,2147484452,1,register_fault
749,886558,886340,1.00,2147501168,2147484452,1,register_fault
750,886092,886024,1.00,2147501168,2147484452,1,register_fault
751,886044,885966,1.00,2147501168,2147484452,1,register_fault
752,886590,886574,1.00,2147501168,2147484452,1,register_fault
753,905654,907758,0.99,2147501168,2147484452,1,register_fault
754,880060,879498,1.00,2147501168,2147484452,1,register_fault
755,865268,865014,1.00,2147501168,2147484452,1,register_fault
756,865222,865024,1.00,2147501168,2147484452,1,register_fault
757,833206,832250,1.00,2147501168,2147484452,1,register_fault
758,825840,825822,1.00,2147501168,2147484452,1,register_fault
759,915314,915412,0.99,2147501168,2147484452,1,register_fault
760,872796,872888,0.99,2147501168,2147484452,1,register_fault
761,885372,885500,0.99,2147501168,2147484452,1,register_fault
762,839242,839230,1.00,2147501168,2147484452,1,register_fault
763,840795,842915,0.99,2147501168,2147484452,1,register_fault
764,827140,826608,1.00,2147501168,2147484452,1,register_fault
765,826004,825846,1.00,2147501168,2147484452,1,register_fault
766,826706,826562,1.00,2147501168,2147484452,1,register_fault
767,826812,826602,1.00,2147501168,2147484452,1,register_fault
768,825956,825864,1.00,2147501168,2147484452,1,register_fault
769,855550,857492,0.99,2147501168,2147484452,1,register_fault
770,1136597,1138103,0.99,2147501168,2147484452,1,register_fault
771,827018,826516,1.00,2147501168,2147484452,1,register_fault
772,826276,826026,1.00,2147501168,2147484452,1,register_fault
773,825838,825780,1.00,2147501168,2147484452,1,register_fault
774,882168,883726,0.99,2147501168,2147484452,1,register_fault
775,837791,839489,0.99,2147501168,2147484452,1,register_fault
776,826778,826406,1.00,2147501168,2147484452,1,register_fault
777,920994,921060,0.99,2147501168,2147484452,1,register_fault
778,825870,825786,1.00,2147501168,2147484452,1,register_fault
779,825838,825806,1.00,2147501168,2147484452,1,register_fault
780,825594,825496,1.00,2147501168,2147484452,1,register_fault
781,825930,825894,1.00,2147501168,2147484452,1,register_fault
782,839383,841409,0.99,2147501168,2147484452,1,register_fault
783,826426,825994,1.00,2147501168,2147484452,1,register_fault
784,837324,837166,1.00,2147501168,2147484452,1,register_fault
785,825720,825586,1.00,2147501168,2147484452,1,register_fault
786,828578,828550,1.00,2147501168,2147484452,1,register_fault
787,852766,852946,0.99,2147501168,2147484452,1,register_fault
788,827648,826386,1.00,2147501168,2147484452,1,register_fault
789,826416,826298,1.00,2147501168,2147484452,1,register_fault
790,849733,849815,0.99,2147501168,2147484452,1,register_fault
791,851018,851232,0.99,2147501168,2147484452,1,register_fault
792,855406,855650,0.99,2147501168,2147484452,1,register_fault
793,900116,900316,0.99,2147501168,2147484452,1,register_fault
794,854340,854440,0.99,2147501168,2147484452,1,register_fault
795,831256,831158,1.00,2147501168,2147484452,1,register_fault
796,858917,861245,0.99,2147501168,2147484452,1,register_fault
797,837614,839118,0.99,2147501168,2147484452,1,register_fault
798,826708,826460,1.00,2147501168,2147484452,1,register_fault
799,826030,825936,1.00,2147501168,2147484452,1,register_fault
800,857761,858739,0.99,2147501168,2147484452,1,register_fault
801,848331,848593,0.99,2147501168,2147484452,1,register_fault
802,848512,848630,0.99,2147501168,2147484452,1,register_fault
803,827628,826592,1.00,2147501168,2147484452,1,register_fault
804,826086,825956,1.00,2147501168,2147484452,1,register_fault
805,826312,826202,1.00,2147501168,2147484452,1,register_fault
806,897623,897881,0.99,2147501168,2147484452,1,register_fault
807,826352,826246,1.00,2147501168,2147484452,1,register_fault
808,876422,876700,0.99,2147501168,2147484452,1,register_fault
809,848171,849877,0.99,2147501168,2147484452,1,register_fault
810,829548,829572,0.99,2147501168,2147484452,1,register_fault
811,825588,825570,1.00,2147501168,2147484452,1,register_fault
812,829088,829230,0.99,2147501168,2147484452,1,register_fault
813,855317,857207,0.99,2147501168,2147484452,1,register_fault
814,845662,845880,0.99,2147501168,2147484452,1,register_fault
815,826690,826232,1.00,2147501168,2147484452,1,register_fault
816,841963,842307,0.99,2147501168,2147484452,1,register_fault
817,825524,825574,0.99,2147501168,2147484452,1,register_fault
818,853412,853592,0.99,2147501168,2147484452,1,register_fault
819,826496,826092,1.00,2147501168,2147484452,1,register_fault
820,826556,826392,1.00,2147501168,2147484452,1,register_fault
821,826262,826114,1.00,2147501168,2147484452,1,register_fault
822,857427,857665,0.99,2147501168,2147484452,1,register_fault
823,825724,825608,1.00,2147501168,2147484452,1,register_fault
824,846932,847132,0.99,2147501168,2147484452,1,register_fault
825,849698,848996,1.00,2147501168,2147484452,1,register_fault
826,825890,825818,1.00,2147501168,2147484452,1,register_fault
827,825450,825374,1.00,2147501168,2147484452,1,register_fault
828,837404,837588,0.99,2147501168,2147484452,1,register_fault
829,840295,841109,0.99,2147501168,2147484452,1,register_fault
830,899235,899273,0.99,2147501168,2147484452,1,register_fault
831,825350,825256,1.00,2147501168,2147484452,1,register_fault
832,825756,825638,1.00,2147501168,2147484452,1,register_fault
833,832272,832236,1.00,2147501168,2147484452,1,register_fault
834,857870,858046,0.99,2147501168,2147484452,1,register_fault
835,825914,825876,1.00,2147501168,2147484452,1,register_fault
836,845340,845492,0.99,2147501168,2147484452,1,register_fault
837,825766,825740,1.00,2147501168,2147484452,1,register_fault
838,847452,846588,1.00,2147501168,2147484452,1,register_fault
839,825792,825572,1.00,2147501168,2147484452,1,register_fault
840,826020,825894,1.00,2147501168,2147484452,1,register_fault
841,952530,954328,0.99,2147501168,2147484452,1,register_fault
842,826854,826330,1.00,2147501168,2147484452,1,register_fault
843,826200,826084,1.00,2147501168,2147484452,1,register_fault
844,872607,873893,0.99,2147501168,2147484452,1,register_fault
845,844266,844170,1.00,2147501168,2147484452,1,register_fault
846,849840,849910,0.99,2147501168,2147484452,1,register_fault
847,838869,839179,0.99,2147501168,2147484452,1,register_fault
848,825910,825674,1.00,2147501168,2147484452,1,register_fault
849,825856,825854,1.00,2147501168,2147484452,1,register_fault
850,842123,842523,0.99,2147501168,2147484452,1,register_fault
851,825736,825670,1.00,2147501168,2147484452,1,register_fault
852,825994,825820,1.00,2147501168,2147484452,1,register_fault
853,841127,842965,0.99,2147501168,2147484452,1,register_fault
854,843044,842872,1.00,2147501168,2147484452,1,register_fault
855,825864,825746,1.00,2147501168,2147484452,1,register_fault
856,825680,825558,1.00,2147501168,2147484452,1,register_fault
857,829914,829882,1.00,2147501168,2147484452,1,register_fault
858,834701,834801,0.99,2147501168,2147484452,1,register_fault
859,826062,825854,1.00,2147501168,2147484452,1,register_fault
860,839377,839745,0.99,2147501168,2147484452,1,register_fault
861,852888,852818,1.00,2147501168,2147484452,1,register_fault
862,857612,857910,0.99,2147501168,2147484452,1,register_fault
863,831212,831202,1.00,2147501168,2147484452,1,register_fault
864,845090,845338,0.99,2147501168,2147484452,1,register_fault
865,839932,839330,1.00,2147501168,2147484452,1,register_fault
866,853738,853768,0.99,2147501168,2147484452,1,register_fault
867,827920,826976,1.00,2147501168,2147484452,1,register_fault
868,825914,825768,1.00,2147501168,2147484452,1,register_fault
869,826008,825830,1.00,2147501168,2147484452,1,register_fault
870,1027173,1028239,0.99,2147501168,2147484452,1,register_fault
871,859968,859982,0.99,2147501168,2147484452,1,register_fault
872,903635,903155,1.00,2147501168,2147484452,1,register_fault
873,845343,845585,0.99,2147501168,2147484452,1,register_fault
874,875574,875564,1.00,2147501168,2147484452,1,register_fault
875,826022,825960,1.00,2147501168,2147484452,1,register_fault
876,827382,826486,1.00,2147501168,2147484452,1,register_fault
877,826586,826384,1.00,2147501168,2147484452,1,register_fault
878,826614,826520,1.00,2147501168,2147484452,1,register_fault
879,826016,825866,1.00,2147501168,2147484452,1,register_fault
880,825656,825546,1.00,2147501168,2147484452,1,register_fault
881,825386,825306,1.00,2147501168,2147484452,1,register_fault
882,825550,825430,1.00,2147501168,2147484452,1,register_fault
883,826140,826108,1.00,2147501168,2147484452,1,register_fault
884,826056,826068,0.99,2147501168,2147484452,1,register_fault
885,826216,826138,1.00,2147501168,2147484452,1,register_fault
886,825712,825662,1.00,2147501168,2147484452,1,register_fault
887,841566,841584,0.99,2147501168,2147484452,1,register_fault
888,825842,825756,1.00,2147501168,2147484452,1,register_fault
889,825698,825582,1.00,2147501168,2147484452,1,register_fault
890,826334,826150,1.00,2147501168,2147484452,1,register_fault
891,826224,826120,1.00,2147501168,2147484452,1,register_fault
892,825648,825486,1.00,2147501168,2147484452,1,register_fault
893,866383,867505,0.99,2147501168,2147484452,1,register_fault
894,1244628,1246316,0.99,2147501168,2147484452,1,register_fault
895,827062,826676,1.00,2147501168,2147484452,1,register_fault
896,826278,826094,1.00,2147501168,2147484452,1,register_fault
897,825740,825548,1.00,2147501168,2147484452,1,register_fault
898,827400,826460,1.00,2147501168,2147484452,1,register_fault
899,826362,826282,1.00,2147501168,2147484452,1,register_fault
900,825774,825628,1.00,2147501168,2147484452,1,register_fault
901,825516,825464,1.00,2147501168,2147484452,1,register_fault
902,853072,855254,0.99,2147501168,2147484452,1,register_fault
903,827490,826926,1.00,2147501168,2147484452,1,register_fault
904,840057,840047,1.00,2147501168,2147484452,1,register_fault
905,826386,826170,1.00,2147501168,2147484452,1,register_fault
906,825754,825640,1.00,2147501168,2147484452,1,register_fault
907,826122,826018,1.00,2147501168,2147484452,1,register_fault
908,826012,825906,1.00,2147501168,2147484452,1,register_fault
909,825694,825656,1.00,2147501168,2147484452,1,register_fault
910,825914,825766,1.00,2147501168,2147484452,1,register_fault
911,838164,838324,0.99,2147501168,2147484452,1,register_fault
912,830022,830014,1.00,2147501168,2147484452,1,register_fault
913,825716,825720,0.99,2147501168,2147484452,1,register_fault
914,826240,826058,1.00,2147501168,2147484452,1,register_fault
915,825764,825646,1.00,2147501168,2147484452,1,register_fault
916,829850,829788,1.00,2147501168,2147484452,1,register_fault
917,941692,958458,0.98,2147501168,2147484452,1,register_fault
918,826994,826638,1.00,2147501168,2147484452,1,register_fault
919,865059,866019,0.99,2147501168,2147484452,1,register_fault
920,826710,826332,1.00,2147501168,2147484452,1,register_fault
921,931545,931767,0.99,2147501168,2147484452,1,register_fault
922,845290,845496,0.99,2147501168,2147484452,1,register_fault
923,885098,885234,0.99,2147501168,2147484452,1,register_fault
924,836870,836964,0.99,2147501168,2147484452,1,register_fault
925,915979,916397,0.99,2147501168,2147484452,1,register_fault
926,855721,855903,0.99,2147501168,2147484452,1,register_fault
927,853501,853735,0.99,2147501168,2147484452,1,register_fault
928,1281318,1281714,0.99,2147501168,2147484452,1,register_fault
929,863162,863330,0.99,2147501168,2147484452,1,register_fault
930,851386,851158,1.00,2147501168,2147484452,1,register_fault
931,825832,825692,1.00,2147501168,2147484452,1,register_fault
932,829478,829400,1.00,2147501168,2147484452,1,register_fault
933,826300,826340,0.99,2147501168,2147484452,1,register_fault
934,840755,842711,0.99,2147501168,2147484452,1,register_fault
935,826632,826230,1.00,2147501168,2147484452,1,register_fault
936,826152,826060,1.00,2147501168,2147484452,1,register_fault
937,825606,825558,1.00,2147501168,2147484452,1,register_fault
938,825658,825670,0.99,2147501168,2147484452,1,register_fault
939,825990,825870,1.00,2147501168,2147484452,1,register_fault
940,825624,825560,1.00,2147501168,2147484452,1,register_fault
941,840850,842804,0.99,2147501168,2147484452,1,register_fault
942,877550,877132,1.00,2147501168,2147484452,1,register_fault
943,826800,826298,1.00,2147501168,2147484452,1,register_fault
944,832497,832533,0.99,2147501168,2147484452,1,register_fault
945,847241,847437,0.99,2147501168,2147484452,1,register_fault
946,826162,826090,1.00,2147501168,2147484452,1,register_fault
947,873791,874207,0.99,2147501168,2147484452,1,register_fault
948,867390,867490,0.99,2147501168,2147484452,1,register_fault
949,826268,826086,1.00,2147501168,2147484452,1,register_fault
950,846388,846564,0.99,2147501168,2147484452,1,register_fault
951,826126,826048,1.00,2147501168,2147484452,1,register_fault
952,839867,840995,0.99,2147501168,2147484452,1,register_fault
953,826598,826232,1.00,2147501168,2147484452,1,register_fault
954,826280,826114,1.00,2147501168,2147484452,1,register_fault
955,825804,825728,1.00,2147501168,2147484452,1,register_fault
956,829702,829662,1.00,2147501168,2147484452,1,register_fault
957,826410,826320,1.00,2147501168,2147484452,1,register_fault
958,826080,826050,1.00,2147501168,2147484452,1,register_fault
959,825712,825636,1.00,2147501168,2147484452,1,register_fault
960,825850,825748,1.00,2147501168,2147484452,1,register_fault
961,838200,838300,0.99,2147501168,2147484452,1,register_fault
962,825990,825948,1.00,2147501168,2147484452,1,register_fault
963,923089,916699,1.00,2147501168,2147484452,1,register_fault
964,841835,843127,0.99,2147501168,2147484452,1,register_fault
965,836260,836256,1.00,2147501168,2147484452,1,register_fault
966,830888,830704,1.00,2147501168,2147484452,1,register_fault
967,847190,847394,0.99,2147501168,2147484452,1,register_fault
968,835496,835878,0.99,2147501168,2147484452,1,register_fault
969,893946,894202,0.99,2147501168,2147484452,1,register_fault
970,858445,859907,0.99,2147501168,2147484452,1,register_fault
971,826466,826296,1.00,2147501168,2147484452,1,register_fault
972,833415,833703,0.99,2147501168,2147484452,1,register_fault
973,843052,843034,1.00,2147501168,2147484452,1,register_fault
974,826138,826136,1.00,2147501168,2147484452,1,register_fault
975,860216,862248,0.99,2147501168,2147484452,1,register_fault
976,999225,1000093,0.99,2147501168,2147484452,1,register_fault
977,828118,827898,1.00,2147501168,2147484452,1,register_fault
978,827036,826984,1.00,2147501168,2147484452,1,register_fault
979,827152,827182,0.99,2147501168,2147484452,1,register_fault
980,836566,836630,0.99,2147501168,2147484452,1,register_fault
981,827754,827676,1.00,2147501168,2147484452,1,register_fault
982,831382,831470,0.99,2147501168,2147484452,1,register_fault
983,827124,827038,1.00,2147501168,2147484452,1,register_fault
984,829988,830000,0.99,2147501168,2147484452,1,register_fault
985,826602,826510,1.00,2147501168,2147484452,1,register_fault
986,826948,826954,0.99,2147501168,2147484452,1,register_fault
987,827170,827150,1.00,2147501168,2147484452,1,register_fault
988,826514,826540,0.99,2147501168,2147484452,1,register_fault
989,830814,830790,1.00,2147501168,2147484452,1,register_fault
990,826976,826984,0.99,2147501168,2147484452,1,register_fault
991,831018,831114,0.99,2147501168,2147484452,1,register_fault
992,827200,827178,1.00,2147501168,2147484452,1,register_fault
993,831282,831270,1.00,2147501168,2147484452,1,register_fault
994,827080,826936,1.00,2147501168,2147484452,1,register_fault
995,1351984,1354768,0.99,2147501168,2147484452,1,register_fault
996,842828,841752,1.00,2147501168,2147484452,1,register_fault
997,827202,827236,0.99,2147501168,2147484452,1,register_fault
998,827386,827264,1.00,2147501168,2147484452,1,register_fault
999,827072,827088,0.99,2147501168,2147484452,1,register_fault
1000,828278,827046,1.00,2147501168,2147484452,1,register_fault
